,Date,Time,EARLWOOD WDR 1h average [°],EARLWOOD TEMP 1h average [°C],EARLWOOD WSP 1h average [m/s],EARLWOOD NO 1h average [pphm],EARLWOOD NO2 1h average [pphm],EARLWOOD CO 1h average [ppm],EARLWOOD OZONE 1h average [pphm],EARLWOOD OZONE 4h rolling average [pphm],EARLWOOD PM10 1h average [µg/m³],EARLWOOD PM2.5 1h average [µg/m³],EARLWOOD HUMID 1h average [%],EARLWOOD SD1 1h average [°],EARLWOOD CO 8h rolling average [ppm]
4568,10/07/2017,09:00,299.1,7.0,1.4,9.1,2.5,,0.1,0.1,27.3,13.6,72.8,43.85,
4569,10/07/2017,10:00,289.0,9.8,1.8,5.6,2.4,,0.3,0.1,24.8,13.5,63.1,40.62,
4570,10/07/2017,11:00,277.6,12.9,1.7,3.5,2.2,,0.6,0.3,17.5,9.9,51.0,35.46,
4571,10/07/2017,12:00,260.5,14.9,3.0,0.5,0.8,,1.7,0.7,9.5,2.7,40.7,27.5,
4572,10/07/2017,13:00,262.8,16.0,2.4,0.2,0.5,,2.0,1.2,6.4,2.5,38.3,33.26,
4573,10/07/2017,14:00,247.7,16.6,2.8,0.1,0.3,,2.2,1.6,0.6,4.7,36.7,30.2,
4574,10/07/2017,15:00,261.6,16.8,2.2,0.1,0.5,,2.0,2.0,6.6,4.1,37.5,30.24,
4575,10/07/2017,16:00,272.1,16.7,2.2,0.2,0.8,,1.8,2.0,8.1,1.7,37.6,25.48,
4576,10/07/2017,17:00,254.2,15.7,2.0,0.2,1.2,,1.5,1.9,11.5,1.7,39.5,25.32,
4577,10/07/2017,18:00,235.1,14.2,1.1,0.5,2.2,,0.7,1.5,14.5,5.2,45.2,20.71,
4578,10/07/2017,19:00,225.9,13.1,1.1,0.8,2.8,,0.3,1.0,13.6,7.3,47.9,22.0,
4579,10/07/2017,20:00,232.4,12.5,1.1,0.5,2.7,,0.3,0.7,12.7,3.6,48.9,35.69,
4580,10/07/2017,21:00,285.3,10.4,0.6,1.2,2.7,,0.2,0.4,16.6,2.2,59.4,45.02,
4581,10/07/2017,22:00,287.9,8.6,0.8,2.7,2.6,,0.1,0.2,15.7,8.8,68.6,35.99,
4582,10/07/2017,23:00,346.1,7.4,0.3,4.1,2.7,,0.1,0.2,19.3,11.7,74.0,72.67,
4583,10/07/2017,00:00,290.4,8.0,0.8,1.5,1.9,,0.5,0.2,10.5,10.2,68.8,79.84,
4584,11/07/2017,01:00,278.8,8.5,1.8,0.0,1.2,,1.1,0.4,6.6,7.8,65.9,23.49,
4585,11/07/2017,02:00,33.2,7.1,0.4,,,,,0.6,9.2,7.3,73.7,86.73,
4586,11/07/2017,03:00,311.5,7.1,0.5,0.0,1.4,,0.6,0.7,6.5,3.7,73.3,75.69,
4587,11/07/2017,04:00,317.6,6.7,0.4,0.1,1.7,,0.5,0.8,6.4,6.6,74.7,64.81,
4588,11/07/2017,05:00,290.1,6.3,1.0,0.2,1.9,,0.3,0.5,8.5,2.7,76.2,30.81,
4589,11/07/2017,06:00,332.4,5.5,0.2,1.3,2.3,,0.0,0.4,10.8,5.9,79.3,78.03,
4590,11/07/2017,07:00,327.9,5.6,0.2,2.7,2.4,,0.0,0.2,11.4,6.7,78.9,85.68,
4591,11/07/2017,08:00,280.8,6.7,1.4,2.9,2.4,,0.1,0.1,10.8,6.6,72.4,54.98,
4592,11/07/2017,09:00,272.5,8.8,2.3,1.7,1.9,,0.5,0.2,11.7,3.2,63.1,36.48,
4593,11/07/2017,10:00,279.0,10.8,2.0,1.9,1.8,,0.7,0.3,15.4,2.6,57.1,35.0,
4594,11/07/2017,11:00,283.4,13.1,1.5,2.3,1.9,,0.7,0.5,18.0,2.8,52.5,36.36,
4595,11/07/2017,12:00,295.3,15.8,0.6,1.6,1.6,,,0.6,18.8,1.1,48.1,67.24,
4596,11/07/2017,13:00,188.3,17.0,1.4,0.1,0.4,,,,5.7,4.7,47.0,48.12,
4597,11/07/2017,14:00,179.5,16.9,1.3,0.1,0.4,,,,12.4,6.0,49.7,45.08,
4598,11/07/2017,15:00,189.0,16.7,1.7,0.0,0.3,,,,9.6,4.7,49.8,43.16,
4599,11/07/2017,16:00,189.9,16.6,2.0,0.1,0.4,,,,8.7,2.1,46.9,40.38,
4600,11/07/2017,17:00,181.8,15.4,1.3,0.1,0.6,,,,10.9,2.3,49.7,44.85,
4601,11/07/2017,18:00,175.1,14.4,1.0,0.2,0.8,,2.3,,11.0,4.5,54.2,46.43,
4602,11/07/2017,19:00,213.6,13.5,0.9,0.3,1.5,,1.8,,12.4,4.1,58.3,43.12,
4603,11/07/2017,20:00,258.8,11.5,1.1,2.5,3.1,,0.2,1.4,19.8,5.8,66.3,21.37,
4604,11/07/2017,21:00,262.9,10.7,1.3,1.4,2.8,,0.3,1.1,20.9,3.9,67.9,23.42,
4605,11/07/2017,22:00,255.4,10.0,0.8,0.2,2.1,,0.8,0.7,11.8,5.4,69.8,66.95,
4606,11/07/2017,23:00,250.0,9.4,0.7,0.3,2.2,,0.5,0.4,12.8,6.7,73.4,78.19,
4607,11/07/2017,00:00,263.2,9.0,0.8,0.1,1.6,,0.7,0.6,10.2,6.4,81.7,61.0,
4608,12/07/2017,01:00,309.6,8.0,0.5,0.7,2.3,,0.2,0.5,9.7,4.6,81.6,60.69,
4609,12/07/2017,02:00,36.5,7.6,0.1,,,,,0.5,8.8,6.9,81.5,90.53,
4610,12/07/2017,03:00,16.7,7.4,0.2,0.0,0.8,,1.1,0.7,7.8,3.9,81.4,82.63,
4611,12/07/2017,04:00,76.5,7.2,0.9,0.0,1.2,,0.8,0.7,7.3,1.7,83.4,66.42,
4612,12/07/2017,05:00,251.0,7.3,0.4,0.0,1.0,,1.1,1.0,7.9,2.1,82.5,109.36,
4613,12/07/2017,06:00,292.1,6.9,0.3,0.0,1.1,,1.0,1.0,8.5,0.3,84.2,100.48,
4614,12/07/2017,07:00,327.0,6.4,0.5,2.0,2.0,,0.2,0.8,11.7,6.4,87.0,51.37,
4615,12/07/2017,08:00,317.6,6.2,0.7,5.1,2.3,,0.1,0.6,17.0,6.8,87.6,50.01,
4616,12/07/2017,09:00,281.8,8.1,1.3,3.1,2.2,,0.3,0.4,18.0,7.5,78.1,34.6,
4617,12/07/2017,10:00,296.9,10.4,1.5,1.5,1.7,,0.7,0.3,15.6,7.0,69.5,42.4,
4618,12/07/2017,11:00,325.0,12.2,0.4,2.1,2.0,,0.6,0.4,21.2,5.6,69.7,66.76,
4619,12/07/2017,12:00,169.1,12.7,0.5,0.9,1.6,,1.1,0.7,17.1,2.6,80.5,57.37,
4620,12/07/2017,13:00,83.9,12.7,0.4,0.1,1.1,,1.7,1.0,9.1,,85.4,57.75,
4621,12/07/2017,14:00,130.2,11.1,0.7,0.1,1.1,,2.1,1.4,7.3,2.9,88.6,58.06,
4622,12/07/2017,15:00,177.8,11.9,0.9,0.2,0.8,,2.2,1.8,7.1,2.0,90.4,45.41,
4623,12/07/2017,16:00,175.5,12.2,0.5,0.2,1.2,,1.8,1.9,9.3,0.8,90.4,51.15,
4624,12/07/2017,17:00,152.0,11.7,0.5,0.0,0.9,,2.0,2.0,5.6,0.5,89.0,68.3,
4625,12/07/2017,18:00,203.7,10.5,0.3,0.9,2.0,,0.4,1.6,7.5,4.1,94.1,80.15,
4626,12/07/2017,19:00,239.0,10.3,0.6,2.2,2.5,,0.3,1.1,13.3,4.2,92.2,46.34,
4627,12/07/2017,20:00,71.0,9.2,0.3,5.0,2.3,,0.0,0.7,14.3,7.1,95.2,109.4,
4628,12/07/2017,21:00,35.0,9.2,0.5,6.3,2.3,,0.1,0.2,20.3,4.8,96.1,56.75,
4629,12/07/2017,22:00,255.0,9.8,0.2,3.2,2.5,,0.0,0.1,13.9,5.8,96.0,99.01,
4630,12/07/2017,23:00,284.2,9.5,0.6,4.2,2.2,,0.0,0.0,15.2,10.8,96.8,64.93,
4631,12/07/2017,00:00,269.0,9.2,0.3,4.2,2.1,,0.0,0.0,15.9,13.1,96.7,86.18,
4632,13/07/2017,01:00,5.0,8.4,0.1,2.4,1.9,,0.0,0.0,12.3,11.9,96.6,82.54,
4633,13/07/2017,02:00,330.2,7.5,0.5,,,,,0.0,12.4,12.4,96.8,51.27,
4634,13/07/2017,03:00,298.0,7.1,0.7,4.0,1.9,,0.1,0.1,14.1,11.7,96.6,47.33,
4635,13/07/2017,04:00,299.3,7.0,0.5,3.0,1.9,,0.1,0.1,15.7,13.0,95.8,53.67,
4636,13/07/2017,05:00,329.9,7.3,0.5,2.0,1.8,,0.1,0.1,11.1,9.6,95.2,54.4,
4637,13/07/2017,06:00,35.0,6.8,0.4,1.6,1.7,,0.0,0.1,9.6,9.7,95.7,73.08,
4638,13/07/2017,07:00,312.2,6.9,0.5,3.5,2.0,,0.1,0.1,14.1,7.0,93.5,65.79,
4639,13/07/2017,08:00,328.5,7.1,0.5,6.0,2.1,,0.1,0.1,12.9,8.6,93.0,49.8,
4640,13/07/2017,09:00,320.3,8.4,1.0,6.4,2.4,,0.2,0.1,19.1,7.2,86.8,47.93,
4641,13/07/2017,10:00,317.1,10.4,1.1,5.6,2.4,,0.3,0.2,22.1,9.5,78.4,43.06,
4642,13/07/2017,11:00,313.7,12.8,0.8,4.1,2.5,,0.5,0.3,18.0,10.8,69.7,46.1,
4643,13/07/2017,12:00,321.0,14.8,1.0,2.1,2.0,,1.1,0.5,13.6,6.5,62.8,43.65,
4644,13/07/2017,13:00,324.3,15.7,0.9,1.2,1.8,,1.6,0.9,9.3,-0.8,58.1,57.5,
4645,13/07/2017,14:00,16.8,16.2,1.1,0.6,1.3,,1.9,1.3,9.0,-0.6,58.1,42.0,
4646,13/07/2017,15:00,36.1,16.4,1.2,0.5,1.3,,1.9,1.6,11.4,1.4,58.4,33.22,
4647,13/07/2017,16:00,23.5,16.5,1.9,0.1,0.7,,2.5,2.0,2.9,4.8,52.5,21.84,
4648,13/07/2017,17:00,37.3,15.1,1.4,0.2,1.5,,1.6,2.0,16.9,1.8,66.9,24.16,
4649,13/07/2017,18:00,32.4,14.0,0.8,0.8,2.7,,0.4,1.6,15.8,4.4,72.9,22.7,
4650,13/07/2017,19:00,29.9,13.2,0.6,1.2,3.0,,0.1,1.2,16.9,4.2,77.4,35.54,
4651,13/07/2017,20:00,18.6,11.8,0.5,2.6,2.8,,0.1,0.6,15.2,10.2,83.8,51.82,
4652,13/07/2017,21:00,6.1,10.8,0.8,4.9,2.6,,0.1,0.2,20.7,7.2,88.0,30.52,
4653,13/07/2017,22:00,328.9,10.6,0.4,1.7,2.2,,0.2,0.1,11.2,4.6,86.0,58.68,
4654,13/07/2017,23:00,7.3,8.5,0.1,4.6,1.8,,0.1,0.1,14.7,9.2,93.6,91.64,
4655,13/07/2017,00:00,319.2,7.8,0.3,6.2,1.5,,0.1,0.1,15.8,8.9,95.2,55.15,
4656,14/07/2017,01:00,341.5,7.2,0.1,5.3,1.3,,0.1,0.1,14.0,13.8,96.1,79.65,
4657,14/07/2017,02:00,88.8,6.6,1.0,,,,,0.1,15.9,11.3,96.3,84.42,
4658,14/07/2017,03:00,86.3,6.1,0.5,6.5,1.0,,0.1,0.1,15.8,13.0,96.4,117.46,
4659,14/07/2017,04:00,94.7,5.9,0.3,7.9,1.0,,0.0,0.1,18.3,13.3,96.4,108.85,
4660,14/07/2017,05:00,263.9,5.7,0.4,7.4,1.1,,0.0,0.1,18.1,9.7,96.3,72.57,
4661,14/07/2017,06:00,297.2,5.4,0.7,6.7,1.3,,0.0,0.0,17.8,9.8,96.2,34.14,
4662,14/07/2017,07:00,312.8,5.0,0.6,10.6,1.3,,0.0,0.0,20.9,15.6,96.3,39.44,
4663,14/07/2017,08:00,325.5,5.3,0.4,13.5,1.5,,0.0,0.0,25.8,15.5,96.5,57.1,
4664,14/07/2017,09:00,299.3,7.6,0.7,12.5,2.2,,0.1,0.0,32.3,14.8,91.1,37.54,
4665,14/07/2017,10:00,289.5,9.0,0.7,11.3,2.9,,0.1,0.1,30.2,15.3,84.2,61.02,
4666,14/07/2017,11:00,283.5,12.1,0.9,8.7,2.8,,0.2,0.1,26.8,15.1,69.1,60.53,
4667,14/07/2017,12:00,14.1,15.8,1.3,4.7,2.6,,0.6,0.2,23.7,15.5,55.3,37.37,
4668,14/07/2017,13:00,10.3,17.9,1.8,0.9,1.4,,1.7,0.6,7.5,9.7,47.3,27.54,
4669,14/07/2017,14:00,355.7,18.9,1.8,0.2,0.7,,2.4,1.2,3.3,8.0,43.0,41.37,
4670,14/07/2017,15:00,342.8,19.5,1.4,0.1,0.7,,2.4,1.8,9.2,2.5,42.3,41.01,
4671,14/07/2017,16:00,347.4,18.7,1.3,0.2,1.3,,1.8,2.1,12.1,3.9,45.4,29.95,
4672,14/07/2017,17:00,11.3,17.4,0.6,1.0,2.3,,0.7,1.8,18.2,6.9,54.3,32.21,
4673,14/07/2017,18:00,336.4,15.4,0.4,4.0,2.6,,0.1,1.2,22.9,7.6,66.7,65.21,
4674,14/07/2017,19:00,320.1,16.7,0.8,1.4,2.9,,0.1,0.7,16.9,9.1,55.2,38.83,
4675,14/07/2017,20:00,14.6,16.0,0.7,1.9,3.0,,0.1,0.2,23.3,9.3,59.7,21.77,
4676,14/07/2017,21:00,0.6,14.6,0.8,3.1,2.8,,0.1,0.1,25.9,10.4,69.1,38.05,
4677,14/07/2017,22:00,338.5,14.0,0.9,1.6,2.7,,0.1,0.1,21.8,11.4,68.6,25.82,
4678,14/07/2017,23:00,327.5,14.2,1.2,0.4,2.2,,0.5,0.2,11.9,11.0,65.4,29.98,
4679,14/07/2017,00:00,300.1,13.7,1.1,0.4,2.2,,0.6,0.3,9.9,10.0,66.0,27.05,
4680,15/07/2017,01:00,278.6,12.6,1.2,0.5,2.4,,0.2,0.3,11.3,6.7,71.8,17.13,
4681,15/07/2017,02:00,284.8,11.6,1.2,,,,,0.4,12.5,6.0,75.3,20.23,
4682,15/07/2017,03:00,278.2,11.7,1.1,0.3,2.2,,0.2,0.3,9.8,6.7,73.1,22.13,
4683,15/07/2017,04:00,252.2,10.5,0.2,0.3,1.7,,0.2,0.2,10.3,8.2,80.3,74.31,
4684,15/07/2017,05:00,86.9,9.7,0.1,0.4,1.6,,0.0,0.2,9.3,-0.2,86.8,76.97,
4685,15/07/2017,06:00,299.3,9.8,0.4,1.2,1.5,,0.0,0.1,11.1,-0.2,86.8,61.53,
4686,15/07/2017,07:00,291.9,9.8,0.1,2.6,1.4,,0.0,0.1,13.5,6.3,87.3,72.59,
4687,15/07/2017,08:00,295.0,9.7,0.3,5.9,1.5,,0.0,0.0,18.6,7.9,88.9,63.31,
4688,15/07/2017,09:00,280.2,11.4,0.5,8.3,2.2,,0.1,0.0,23.8,13.1,81.0,52.63,
4689,15/07/2017,10:00,263.7,13.8,1.2,3.8,2.1,,0.5,0.2,15.6,14.0,61.2,24.03,
4690,15/07/2017,11:00,234.4,14.6,1.8,0.9,1.5,,1.2,0.5,8.2,8.7,52.0,26.4,
4691,15/07/2017,12:00,226.5,15.4,1.5,0.4,1.0,,1.9,0.9,5.5,5.7,48.1,31.37,
4692,15/07/2017,13:00,255.0,17.4,1.5,0.2,0.5,,2.6,1.6,1.4,4.9,37.9,38.58,
4693,15/07/2017,14:00,250.1,18.1,1.9,0.1,0.4,,2.9,2.2,2.5,3.7,32.4,32.82,
4694,15/07/2017,15:00,234.5,18.4,1.6,0.1,0.4,,2.9,2.6,9.1,3.2,32.7,43.73,
4695,15/07/2017,16:00,117.0,17.1,0.6,0.1,0.9,,2.5,2.7,11.7,2.3,41.9,43.72,
4696,15/07/2017,17:00,132.3,16.0,0.4,0.0,0.9,,2.5,2.7,10.3,3.9,44.4,45.31,
4697,15/07/2017,18:00,75.6,14.3,0.1,0.5,1.8,,1.4,2.3,13.7,3.8,53.4,96.62,
4698,15/07/2017,19:00,311.7,13.1,0.1,2.7,2.7,,0.1,1.6,18.0,2.8,65.5,90.13,
4699,15/07/2017,20:00,261.5,12.9,0.7,4.8,2.8,,0.2,1.0,26.7,11.5,67.0,63.22,
4700,15/07/2017,21:00,241.4,14.2,1.9,0.3,1.3,,1.7,0.8,3.9,17.6,45.1,20.81,
4701,15/07/2017,22:00,227.7,13.5,1.2,0.1,1.0,,2.1,1.0,7.1,11.2,45.9,21.2,
4702,15/07/2017,23:00,235.3,12.5,1.2,0.0,1.2,,1.7,1.4,7.8,7.7,49.6,19.34,
4703,15/07/2017,00:00,237.6,11.4,0.7,0.0,1.4,,1.5,1.8,9.1,3.2,54.0,22.72,
4704,16/07/2017,01:00,282.9,9.7,0.4,0.3,2.1,,0.5,1.5,11.7,3.7,65.5,51.69,
4705,16/07/2017,02:00,269.0,9.1,0.5,,,,,1.3,8.6,6.7,66.8,41.06,
4706,16/07/2017,03:00,252.0,9.3,0.8,0.0,1.3,,1.2,1.1,5.1,5.0,63.0,34.1,
4707,16/07/2017,04:00,252.8,7.6,0.3,0.1,1.4,,0.9,0.9,8.1,3.4,72.3,70.08,
4708,16/07/2017,05:00,293.0,6.7,0.5,0.0,1.0,,1.0,1.0,7.7,4.1,75.5,55.85,
4709,16/07/2017,06:00,283.5,6.5,1.0,0.0,1.1,,1.0,1.0,6.9,3.6,73.6,18.32,
4710,16/07/2017,07:00,293.2,6.1,0.7,0.1,1.6,,0.6,0.9,8.9,5.1,73.1,45.58,
4711,16/07/2017,08:00,288.7,6.4,1.0,0.4,1.6,,0.6,0.8,8.8,7.5,70.1,44.94,
4712,16/07/2017,09:00,296.9,8.7,1.0,0.9,1.6,,1.0,0.8,7.9,6.0,59.7,39.03,
4713,16/07/2017,10:00,289.3,10.8,1.5,0.7,1.2,,1.6,0.9,5.6,3.6,49.9,31.68,
4714,16/07/2017,11:00,283.1,12.7,1.4,0.8,1.3,,1.6,1.2,8.0,0.9,45.2,30.11,
4715,16/07/2017,12:00,270.2,14.9,0.9,0.7,1.1,,2.0,1.5,1.9,-1.4,38.0,52.23,
4716,16/07/2017,13:00,320.2,15.8,0.4,0.2,0.6,,3.0,2.0,4.6,0.8,30.4,76.05,
4717,16/07/2017,14:00,4.4,16.3,0.9,0.1,0.6,,3.0,2.4,10.4,1.8,32.9,58.74,
4718,16/07/2017,15:00,11.8,16.4,1.1,0.1,0.6,,3.0,2.7,11.3,3.4,35.5,52.93,
4719,16/07/2017,16:00,21.4,16.6,0.5,0.1,0.7,,2.8,2.9,9.9,0.6,35.7,68.52,
4720,16/07/2017,17:00,52.2,14.9,0.8,0.1,1.5,,2.2,2.7,15.5,5.2,42.4,24.56,
4721,16/07/2017,18:00,85.9,12.1,0.2,0.1,2.3,,1.1,2.3,19.5,9.7,55.0,59.42,
4722,16/07/2017,19:00,96.5,9.4,0.1,0.7,2.8,,0.2,1.6,19.3,5.1,71.7,98.4,
4723,16/07/2017,20:00,271.7,8.2,0.1,4.6,2.8,,0.2,0.9,38.0,18.0,80.3,73.47,
4724,16/07/2017,21:00,276.7,7.8,0.3,7.5,2.4,,0.2,0.4,45.5,28.4,85.4,33.85,
4725,16/07/2017,22:00,289.9,8.3,0.4,8.2,2.4,,0.1,0.2,41.6,38.2,83.2,44.91,
4726,16/07/2017,23:00,279.9,8.2,0.3,8.3,2.6,,0.1,0.2,34.4,35.0,82.4,40.95,
4727,16/07/2017,00:00,271.3,7.8,0.4,7.4,2.4,,0.1,0.1,30.1,27.9,83.9,61.53,
4728,17/07/2017,01:00,286.2,8.6,1.0,5.3,2.7,,0.1,0.1,27.6,27.2,75.1,26.99,
4729,17/07/2017,02:00,317.7,7.9,0.2,,,,,0.1,23.7,23.5,78.8,63.98,
4730,17/07/2017,03:00,277.4,7.1,0.2,3.8,2.0,,0.1,0.1,23.8,22.4,83.3,79.15,
4731,17/07/2017,04:00,72.5,6.7,0.8,3.9,2.0,,0.1,0.1,22.6,23.7,83.4,92.1,
4732,17/07/2017,05:00,253.8,6.4,0.2,4.3,1.9,,0.1,0.1,20.0,18.8,84.2,56.15,
4733,17/07/2017,06:00,256.9,5.8,0.5,4.8,1.9,,0.1,0.1,22.5,17.3,85.9,33.28,
4734,17/07/2017,07:00,290.8,5.7,0.7,8.3,2.2,,0.0,0.1,28.0,17.5,86.7,52.71,
4735,17/07/2017,08:00,282.8,6.3,0.3,10.5,2.5,,0.1,0.1,28.4,20.4,83.5,69.07,
4736,17/07/2017,09:00,309.6,8.5,0.9,12.8,3.0,,0.1,0.1,45.3,22.2,76.9,34.13,
4737,17/07/2017,10:00,295.4,11.2,1.5,4.1,2.3,,0.3,0.1,26.8,19.7,71.0,32.75,
4738,17/07/2017,11:00,291.6,12.9,1.1,2.3,1.8,,0.6,0.3,17.4,8.9,64.9,40.16,
4739,17/07/2017,12:00,297.2,15.5,1.1,1.8,1.6,,0.9,0.5,16.0,7.1,55.4,49.19,
4740,17/07/2017,13:00,306.9,17.3,1.2,1.2,1.4,,1.3,0.8,13.1,2.8,49.5,45.04,
4741,17/07/2017,14:00,288.1,17.8,0.9,0.2,0.8,,2.3,1.3,2.5,1.1,40.0,49.77,
4742,17/07/2017,15:00,297.0,17.7,1.0,0.3,1.2,,2.0,1.6,9.5,2.7,39.9,38.97,
4743,17/07/2017,16:00,329.5,17.1,0.5,0.3,1.4,,1.7,1.8,11.7,2.2,43.2,60.39,
4744,17/07/2017,17:00,68.4,15.3,0.1,0.6,1.7,,1.1,1.8,16.9,4.4,56.5,81.58,
4745,17/07/2017,18:00,116.6,12.4,0.1,3.0,2.4,,0.1,1.2,21.6,7.5,73.8,70.4,
4746,17/07/2017,19:00,217.2,10.2,0.0,3.4,2.2,,0.0,0.7,18.2,8.7,84.8,87.47,
4747,17/07/2017,20:00,169.4,9.2,0.1,13.2,2.3,,0.1,0.3,28.9,10.3,90.0,94.9,
4748,17/07/2017,21:00,233.3,8.4,0.1,16.8,2.2,,0.1,0.1,33.3,16.1,92.0,71.0,
4749,17/07/2017,22:00,346.7,9.1,0.5,12.4,2.2,,0.1,0.1,26.7,23.3,85.5,57.31,
4750,17/07/2017,23:00,284.9,9.6,0.3,4.8,2.3,,0.0,0.1,14.1,19.1,81.0,42.2,
4751,17/07/2017,00:00,288.2,8.8,0.7,5.8,2.2,,0.1,0.1,15.6,14.9,84.2,34.47,
4752,18/07/2017,01:00,271.1,8.0,0.7,8.7,2.2,,0.1,0.1,20.4,12.6,87.1,61.89,
4753,18/07/2017,02:00,84.9,6.9,0.9,,,,,0.1,24.6,17.7,91.3,79.83,
4754,18/07/2017,03:00,79.0,6.8,0.5,10.3,2.0,,0.1,0.1,27.8,20.8,91.4,106.61,
4755,18/07/2017,04:00,76.3,6.4,0.5,7.0,1.8,,0.0,0.1,21.0,21.3,92.0,108.7,
4756,18/07/2017,05:00,299.5,5.8,0.4,5.6,1.5,,0.0,0.1,17.5,19.6,93.6,39.27,
4757,18/07/2017,06:00,277.0,5.5,0.5,6.9,1.5,,0.0,0.1,19.7,18.8,94.3,46.29,
4758,18/07/2017,07:00,304.5,5.4,0.5,9.1,1.7,,0.0,0.0,22.5,16.8,93.7,55.33,
4759,18/07/2017,08:00,311.0,5.9,0.3,13.1,2.1,,0.1,0.0,24.2,14.8,91.4,60.52,
4760,18/07/2017,09:00,304.9,8.5,0.6,15.8,2.8,,0.1,0.1,33.7,19.4,80.1,47.08,
4761,18/07/2017,10:00,352.9,13.3,0.3,11.2,3.1,,0.2,0.1,31.3,17.1,65.5,71.05,
4762,18/07/2017,11:00,359.9,18.4,2.1,2.2,1.7,,1.2,0.4,7.4,12.1,50.1,28.29,
4763,18/07/2017,12:00,5.1,20.3,3.3,0.3,0.6,,2.3,1.0,2.1,1.3,42.7,22.47,
4764,18/07/2017,13:00,354.1,21.5,2.8,0.1,0.5,,2.5,1.6,4.5,,38.3,33.52,
4765,18/07/2017,14:00,349.0,22.3,2.8,0.2,0.5,,2.5,2.1,6.8,-0.9,35.3,34.43,
4766,18/07/2017,15:00,329.0,23.0,3.1,0.1,0.5,,2.6,2.5,10.2,1.1,30.4,37.06,
4767,18/07/2017,16:00,306.8,23.0,3.1,0.1,0.6,,2.7,2.6,12.5,2.4,25.6,35.81,
4768,18/07/2017,17:00,290.0,21.9,2.1,0.3,1.2,,2.1,2.5,11.6,2.6,27.2,36.22,
4769,18/07/2017,18:00,269.5,20.0,2.1,0.3,1.7,,1.5,2.2,11.8,3.2,24.8,25.87,
4770,18/07/2017,19:00,265.9,18.8,2.1,0.3,1.5,,1.6,2.0,16.0,5.9,26.4,24.2,
4771,18/07/2017,20:00,294.9,17.6,1.6,0.1,1.4,,1.7,1.7,14.8,3.7,29.4,35.38,
4772,18/07/2017,21:00,287.3,16.4,1.7,0.2,1.7,,1.5,1.6,17.2,5.3,33.5,27.65,
4773,18/07/2017,22:00,292.7,14.7,1.4,0.3,1.8,,1.2,1.5,17.0,5.1,43.0,25.2,
4774,18/07/2017,23:00,302.1,14.0,1.6,0.0,1.1,,1.7,1.5,11.8,3.9,46.0,34.1,
4775,18/07/2017,00:00,303.5,12.8,1.2,0.0,1.3,,1.5,1.5,11.9,3.5,49.3,32.49,
4776,19/07/2017,01:00,302.8,11.9,0.7,0.1,1.5,,1.3,1.4,10.0,3.1,49.8,46.76,
4777,19/07/2017,02:00,109.6,9.6,0.2,,,,,1.5,14.2,5.8,59.5,82.6,
4778,19/07/2017,03:00,316.0,7.8,0.2,0.3,2.0,,0.2,1.0,9.8,6.8,69.7,79.42,
4779,19/07/2017,04:00,295.0,10.5,1.4,0.1,1.1,,1.7,1.0,4.6,2.2,52.8,56.19,
4780,19/07/2017,05:00,317.7,9.3,0.5,0.1,2.1,,0.7,0.8,9.8,2.5,56.6,53.6,
4781,19/07/2017,06:00,275.3,9.3,0.8,0.7,2.7,,0.2,0.7,12.5,6.1,57.9,59.23,
4782,19/07/2017,07:00,92.1,8.3,0.1,1.9,2.7,,0.0,0.6,15.3,7.3,66.7,78.51,
4783,19/07/2017,08:00,301.8,8.6,0.3,4.8,2.6,,0.0,0.2,15.4,6.2,69.3,71.98,
4784,19/07/2017,09:00,286.6,11.0,0.6,5.4,3.2,,0.2,0.1,24.7,8.1,56.5,60.14,
4785,19/07/2017,10:00,267.9,13.1,2.3,2.1,2.0,,1.1,0.3,14.2,7.8,48.3,29.11,
4786,19/07/2017,11:00,258.2,14.4,3.8,0.3,0.6,,2.4,0.9,9.5,0.9,44.0,25.79,
4787,19/07/2017,12:00,252.8,15.3,4.3,0.1,0.3,,2.7,1.6,12.7,2.0,41.2,24.99,
4788,19/07/2017,13:00,254.5,16.1,4.4,0.2,0.3,,2.7,2.2,7.2,1.5,38.2,24.24,
4789,19/07/2017,14:00,247.6,16.8,3.7,0.1,0.3,,2.7,2.6,7.2,2.4,35.3,25.59,
4790,19/07/2017,15:00,248.7,16.8,3.8,0.1,0.4,,2.7,2.7,9.9,4.3,35.7,24.96,
4791,19/07/2017,16:00,259.1,15.8,4.4,0.2,0.6,,2.5,2.6,11.0,-0.3,39.2,22.58,
4792,19/07/2017,17:00,259.5,15.2,3.8,0.2,0.8,,2.3,2.6,13.9,2.8,41.2,23.87,
4793,19/07/2017,18:00,268.9,14.1,2.7,0.2,1.4,,1.6,2.3,12.6,3.9,46.6,22.24,
4794,19/07/2017,19:00,266.6,13.5,3.1,0.1,1.3,,1.5,2.0,10.1,4.3,49.3,23.4,
4795,19/07/2017,20:00,261.0,13.0,2.6,0.2,1.3,,1.5,1.7,9.0,1.8,51.2,22.28,
4796,19/07/2017,21:00,260.3,12.6,2.5,0.0,1.1,,1.6,1.5,7.5,-0.9,52.9,22.5,
4797,19/07/2017,22:00,262.4,11.8,1.8,0.3,1.5,,1.2,1.4,7.9,-0.8,56.4,23.13,
